scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
class,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.03333333333333333,0.012268693220279549,0.02625,0.0475,0.02625,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,1.2268693220279547,2.625,4.75,2.625,0.0,0.0,0.0,0.0,0.0,0.03291666666666667,0.012644992421244599,0.02625,0.0475,0.025,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,688.5444681504032,427.2355854315977,579.8379522375628,1159.6319525721433,326.1634996415034,677.5186082588363,427.16417061354343,568.8243547160596,1148.5291460600874,315.2023240003619,0.17912966849675174,0.01583289546146587,0.18868238253772385,0.16085368853589188,0.18785293441663956,22.007500000000004,0.08786530885395,22.10875,21.9625,21.95125,,,,,,11.3689991250673,0.8422897627083641,12.258858749992214,11.264017000212334,10.584121624997351
class,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.48666666666666664,0.017062996024536058,0.48375,0.47125,0.505,0.0,0.0,0.0,0.0,0.0,48.666666666666664,1.7062996024536057,48.375,47.125,50.5,0.0,0.0,0.0,0.0,0.0,0.40166666666666667,0.012268693220279542,0.40875,0.40875,0.3875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1532.932721075563,734.2690326793695,1351.8071412838678,2340.81423762696,906.1767843158617,1508.907183022111,731.9368248914594,1329.7590717993712,2313.786055698335,883.1764215686266,0.20234204662446986,0.018861771074478808,0.2124932577446773,0.1805786882899277,0.2139541938388046,21.929999999999996,0.09330728803260803,22.0375,21.87,21.8825,,,,,,10.44627512494723,0.20612047417979487,10.57895087491488,10.551061499863863,10.208813000062946
class,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.7291666666666666,0.04502314219746701,0.75,0.76,0.6775,0.0,0.0,0.0,0.0,0.0,72.91666666666667,4.502314219746699,75.0,76.0,67.75,0.0,0.0,0.0,0.0,0.0,0.4679166666666667,0.06812595565078945,0.51625,0.4975,0.39,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,2122.9725085015493,1405.8980906124225,2259.7662031515288,3455.473607143953,653.6777152091662,2105.530056893002,1403.737674758907,2244.357587584927,3434.695802007217,637.5367810868619,0.1960961481962863,0.019585627098281953,0.2064898866668033,0.1735046119826741,0.20829394593938144,21.94875,0.09178779875342961,22.05375,21.90875,21.88375,,,,,,10.486427333186535,0.1536963560119278,10.467004249803722,10.343365749868099,10.648911999887787
class,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.5079166666666667,0.06643057152646914,0.58375,0.48,0.46,0.0,0.0,0.0,0.0,0.0,50.791666666666664,6.643057152646914,58.375,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.50375,0.06884084906507182,0.5825,0.47375,0.455,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,285.3039397730016,123.9785887481578,212.98672853499255,214.46555390601753,428.45953687799476,268.7490281076113,122.14710217515204,199.06609557934019,197.39194798111893,409.7890407623747,0.17614470546137773,0.015750407851773184,0.18638762869114853,0.15800835851165496,0.18403812918132967,18.06791666666667,0.06614771978937196,18.14,18.01,18.05375,,,,,,10.298849625008492,0.1186845193528533,10.426808250194881,10.277366874797735,10.192373750032857
class,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.6929166666666667,0.03138305009608425,0.7225,0.69625,0.66,0.0,0.0,0.0,0.0,0.0,69.29166666666667,3.138305009608424,72.25,69.625,66.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.052445408124385244,0.3725,0.35375,0.27375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,907.2223182562217,368.96364360575603,867.6915919054103,1294.359647643624,559.6157152196309,871.6384199824247,371.1160056619555,833.0258380464734,1260.551111119099,521.3383107817018,0.1789672769341545,0.016206103077943873,0.1890325473627765,0.16027244843428456,0.18759683500540253,22.01,0.08674675786448761,22.11,21.965,21.955,,,,,,10.431859416712541,0.3145602044419457,10.565867375116795,10.657224250026047,10.07248662499478
class,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.07125,0.02375,0.045,0.0775,0.09125,0.0,0.0,0.0,0.0,0.0,7.125,2.375,4.5,7.75,9.125,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0014433756729740643,0.00125,0.00125,0.00375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1475.048239519373,773.6248917935693,1298.0572460140936,2321.832015468073,805.2554570759524,1463.9714547767865,771.5437905216979,1286.5210493082009,2308.780869680508,796.6124453416508,0.19972007422670635,0.018810239385192835,0.2104537547534284,0.17800036930632082,0.2107060986203698,21.814999999999998,0.09527099506145668,21.925,21.76125,21.75875,,,,,,12.64322870837835,0.011559337328827532,12.656403750006575,12.638493750127964,12.63478862500051
class,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.006666666666666667,0.002886751345948129,0.01,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.28867513459481287,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0062499999999999995,0.0033071891388307384,0.01,0.005,0.00375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,2088.3965807604077,1407.350155394556,2232.789265074088,3417.9839324831187,614.4165447240171,2077.1119119353993,1406.1447717077494,2221.947971341236,3405.233066233729,604.1546982312337,0.1963437226568666,0.0193336903653118,0.20724881435612988,0.17402106079059934,0.20776129282387049,21.811666666666667,0.08904294375936368,21.89625,21.82,21.71875,,,,,,14.070066125035131,1.0767775733692462,14.990600874880329,12.88598125014687,14.333616250078194
class,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.7645833333333334,0.024696069187895724,0.79125,0.76,0.7425,0.0,0.0,0.0,0.0,0.0,76.45833333333333,2.469606918789574,79.125,76.0,74.25,0.0,0.0,0.0,0.0,0.0,0.7629166666666668,0.025259074277046146,0.79,0.75875,0.74,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,643.1340209872791,90.73529450372159,546.9183283972857,655.3280949484201,727.1556396161313,618.9940930086896,93.00835890222216,519.7371516562359,633.1035614368062,704.1415659330265,0.18047248594292345,0.016168772364171597,0.19151449439072532,0.16191366223709214,0.1879893012009529,19.339166666666667,0.14021375051446758,19.46625,19.3625,19.18875,,,,,,12.8674160001295,0.0510927203877777,12.847696625103708,12.829121500253677,12.925429875031114
class,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.022083333333333333,0.012829003598617208,0.01125,0.03625,0.01875,0.0,0.0,0.0,0.0,0.0,2.2083333333333335,1.2829003598617208,1.125,3.6249999999999996,1.875,0.0,0.0,0.0,0.0,0.0,0.021666666666666667,0.013010412496663327,0.01125,0.03625,0.0175,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,655.3571825026694,376.39287991077384,571.1605630349266,1066.7179964258767,328.19298804720495,643.7269839787102,375.6868259804261,558.7103582087497,1054.6368728948808,317.8337208325004,0.17879907251595703,0.01604533720549969,0.18825197174770966,0.16027280883887177,0.1878724369612897,21.974999999999998,0.08235783205014674,22.07,21.93125,21.92375,,,,,,12.985482458413268,0.0080830287866427,12.992756374878809,12.98691037518438,12.976780625176616
class,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.21916666666666665,0.01945882404805935,0.2375,0.19875,0.22125,0.0,0.0,0.0,0.0,0.0,21.916666666666668,1.9458824048059362,23.75,19.875,22.125,0.0,0.0,0.0,0.0,0.0,0.18208333333333335,0.018214577495328663,0.18,0.165,0.20125,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,574.1363812933081,17.933981828948227,563.7009904325422,594.8445469369649,563.8636065104168,532.6256273018489,22.947056251313228,520.5622939606935,559.0882602277475,518.2263277171057,0.18623745537231443,0.013622945248007563,0.19566069277152967,0.17061773945464281,0.19243393389077076,21.989583333333332,0.09284002818468506,22.095,21.92,21.95375,,,,,,10.496052041611014,0.41569504344271685,10.968201374926139,10.334868124919012,10.185086624987889
class,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.295,0.008750000000000023,0.285,0.30125,0.29875,0.0,0.0,0.0,0.0,0.0,29.5,0.875000000000002,28.499999999999996,30.125,29.875,0.0,0.0,0.0,0.0,0.0,0.18958333333333333,0.03660031875999625,0.15625,0.22875,0.18375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,952.3689525634887,189.77911276126744,898.0699795100252,1163.379331572712,795.6575466077292,905.9912632787937,197.10304979083276,851.0750357836873,1124.7286707440066,742.1700833086869,0.20541915220553567,0.013411351267411012,0.21570665963309246,0.19025094159804679,0.21029985538546778,21.944999999999997,0.10453019898574838,22.065,21.87375,21.89625,,,,,,10.084459583352631,0.13041777214513775,10.05572124995524,10.22684975003358,9.97080775006907
class,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.29791666666666666,0.025627540524469618,0.2725,0.32375,0.2975,0.0,0.0,0.0,0.0,0.0,29.791666666666668,2.5627540524469614,27.250000000000004,32.375,29.75,0.0,0.0,0.0,0.0,0.0,0.2966666666666667,0.025627540524469642,0.27125,0.3225,0.29625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,588.6751113432315,29.31369896740167,592.5160784959586,557.6302706812565,615.8789848524792,516.1304882591799,20.967326078932853,522.092026849639,492.82796199940253,533.4714759284982,0.19139040183846764,0.01423922384691845,0.1995442364486095,0.17494854492070588,0.19967842414608752,17.219166666666666,0.10649481599276642,17.32125,17.10875,17.2275,,,,,,10.085125833381122,0.13746343873968014,9.928841874934733,10.18730300012976,10.139232625078876
class,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.3179166666666667,0.00688446318410762,0.31125,0.3175,0.325,0.0,0.0,0.0,0.0,0.0,31.791666666666668,0.688446318410761,31.125000000000004,31.75,32.5,0.0,0.0,0.0,0.0,0.0,0.2625,0.02858649156507317,0.28375,0.23,0.27375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,575.9568045147255,72.85594715549145,549.125074359771,520.3217265965235,658.423612587882,534.0892442545213,66.94210064335417,507.12746328853274,484.832254522278,610.3080149527532,0.18486776845138211,0.01416637412990047,0.1929425399611825,0.16851028915841573,0.19315047623454812,21.989583333333332,0.09284002818468506,22.095,21.92,21.95375,,,,,,10.471728500172807,0.239145844355924,10.7468891251483,10.314006000116933,10.354290375253186
class,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.21291666666666664,0.02151791888945892,0.20375,0.1975,0.2375,0.0,0.0,0.0,0.0,0.0,21.291666666666668,2.151791888945893,20.375,19.75,23.75,0.0,0.0,0.0,0.0,0.0,0.19874999999999998,0.03278719262151,0.20375,0.16375,0.22875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,575.9498249399213,41.55321022996926,546.0243347839936,623.3936115592463,558.4315284765241,533.6454706660853,45.82687378481008,503.2498384894789,586.3557049559288,511.3308685528482,0.18937460610047055,0.014510679300466196,0.19922571433579478,0.1727112257929672,0.19618687817264974,21.987916666666667,0.0909527120724449,22.09125,21.92,21.9525,,,,,,10.460177541535813,0.08922768010535428,10.398992249974981,10.418979874812067,10.562560499820393
class,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.7708333333333334,0.0349627778263303,0.73125,0.78375,0.7975,0.0,0.0,0.0,0.0,0.0,77.08333333333333,3.496277782633029,73.125,78.375,79.75,0.0,0.0,0.0,0.0,0.0,0.625,0.04903761311483257,0.56875,0.65875,0.6475,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,913.7881542642534,179.2590482446135,862.0493289258269,1113.226362637114,766.0887712298191,871.0625895176923,184.24320692165963,820.475906202623,1075.3148647330775,717.3969976173764,0.18897922982552448,0.013700054140970336,0.19837002369865128,0.17325880561961376,0.19530886015830834,21.951666666666664,0.10125257198379378,22.0675,21.88,21.9075,,,,,,10.260611833364237,0.1272404444961175,10.205545125063509,10.170179624983575,10.406110750045627
class,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.18875,0.02625,0.1775,0.17,0.21875,0.0,0.0,0.0,0.0,0.0,18.875,2.625,17.75,17.0,21.875,0.0,0.0,0.0,0.0,0.0,0.18833333333333335,0.02553592241007427,0.1775,0.17,0.2175,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,712.9706695044937,4.021248555482886,717.2916445961963,709.337999688121,712.2823642291637,599.8220173180008,9.630376158488518,610.9409701343062,594.1182801890478,594.4068016306486,0.22086406327083555,0.009061664785024815,0.22694559712170082,0.21044935722226502,0.2251972354685408,17.555416666666666,0.13451494650533607,17.71,17.465,17.49125,,,,,,10.124677333321111,0.08442778399371863,10.062628250161652,10.0905828748364,10.220820874965284
class,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.8491666666666667,0.05895354809791633,0.80125,0.83125,0.915,0.0,0.0,0.0,0.0,0.0,84.91666666666667,5.895354809791632,80.125,83.125,91.5,0.0,0.0,0.0,0.0,0.0,0.8320833333333333,0.053928965624544835,0.79375,0.80875,0.89375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,558.758120784766,78.8075444599873,531.2148731498072,497.41878537456415,647.6407038299265,518.7477600189756,75.57823613893264,489.4597397134151,462.19676558710773,604.586774756404,0.18391688667003783,0.014279904796753715,0.19219916044801322,0.16742793066979225,0.19212356889230806,21.989583333333332,0.09284002818468506,22.095,21.92,21.95375,,,,,,10.795824416660858,0.8174407786489543,11.735448875115253,10.248302249819972,10.403722125047352
class,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DoS,800,0,0.0004166666666666667,0.0007216878364870322,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.07216878364870323,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.0007216878364870322,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,541.187228326217,18.129497366532433,520.2868290908866,550.6085165696838,552.6663393180808,500.5099816686065,19.016286132341218,478.9967988043859,515.0752947438705,507.45785145756304,0.1846765778550079,0.013967982570338261,0.19311348302302034,0.1685535668804209,0.19236268366158243,21.989583333333332,0.09284002818468506,22.095,21.92,21.95375,,,,,,30.608406500153553,0.8474142283026004,31.17790275020525,31.012763875187375,29.63455287506804
class,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,DDoS,800,0,0.0020833333333333333,0.0007216878364870322,0.0025,0.00125,0.0025,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.07216878364870322,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0007216878364870322,0.0025,0.00125,0.0025,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,908.7767565789609,178.1223444237373,859.1731994762232,1106.4431784934973,760.7138917671624,866.5031338374814,184.01563102902236,817.5067580490119,1070.0579296318592,711.9447138315729,0.18501731645919905,0.0142277283072706,0.19435021163325084,0.16864185296398812,0.19205988478035813,21.946250000000003,0.10307006112349106,22.065,21.88,21.89375,,,,,,31.364114916747592,0.527899124599189,31.799135875189677,31.51639499992598,30.776813875127118
class,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,Recon,800,0,0.014166666666666666,0.0007216878364870318,0.015,0.01375,0.01375,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.07216878364870322,1.5,1.375,1.375,0.0,0.0,0.0,0.0,0.0,0.014166666666666666,0.0007216878364870318,0.015,0.01375,0.01375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,842.9919621139139,15.1415492342542,860.2309268969466,831.8465970805546,836.8983623642406,687.6792780221425,18.151507723020494,708.0655395674605,681.7024830725994,673.2698114263677,0.24509514226128218,0.011589959318422056,0.2540173496798898,0.231995588570229,0.24927248853372772,18.42625,0.14959842078043611,18.5925,18.38375,18.3025,,,,,,30.240408916627832,0.3544112380378788,30.649334999907296,30.022092375147622,30.04979937482858
class,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,BruteForce,800,0,0.049166666666666664,0.018214577495328663,0.03,0.05125,0.06625,0.0,0.0,0.0,0.0,0.0,4.916666666666667,1.821457749532866,3.0,5.125,6.625,0.0,0.0,0.0,0.0,0.0,0.049166666666666664,0.018214577495328663,0.03,0.05125,0.06625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,559.0745107979956,75.97887462388717,536.1169023850525,497.2218718775189,643.8847581314153,518.3242593336493,71.15908947381868,495.0444956703299,461.72078641498956,598.2074959156282,0.18404622138840945,0.014096822053056719,0.19231076774919542,0.16776926430585745,0.19205863211017554,21.989583333333332,0.09284002818468506,22.095,21.92,21.95375,,,,,,30.278481708373874,0.12377844718317432,30.186370750016067,30.22989162505837,30.419182750047185
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,DoS,800,0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,250.30499999999998,3.4809342861069267e-14,250.305,250.305,250.305,2039.465089279374,2.6821630392020146,2036.5675742262874,2041.8611078347335,2039.966585777101,2039.1990182863256,2.6821673169468188,2036.3014955150898,2041.595035106726,2039.7005242371608,0.01237410340680616,4.0219610595271266e-05,0.01240853452032542,0.012329897279604186,0.012383878420488874,10.8675,0.003750000000000142,10.8675,10.86375,10.87125,0.7287373741467794,0.06053772155550936,0.7604301571846008,0.6589327454566956,0.7668492197990417,3.2912397916273526,0.09391991120781046,3.3996098750503734,3.2406454998999834,3.2334639999317005
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,DDoS,800,0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,244.84,0.0,244.84,244.84,244.84,7863.571152741614,3.082542297645932,7863.7969863233475,7860.3819043022095,7866.534567599286,7863.571041666666,3.082542157454127,7863.796875,7860.38179347826,7866.534456521739,0.03719966511639739,3.533488228059914e-05,0.0372245691591968,0.037159223893598436,0.03721520229639693,10.6275,0.003307189138830416,10.625,10.62625,10.63125,0.6078409949938456,0.014605963608223803,0.5988300144672394,0.5999999940395355,0.624692976474762,3.1404563750644834,0.042181953259284366,3.1437917501898482,3.180871625081636,3.0967057499219663
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8575,0.0,3.8575,3.8575,3.8575,12.609018156961774,0.0,12.609018156961774,12.609018156961774,12.609018156961774,12.607449000337747,0.0,12.607449000337747,12.607449000337747,12.607449000337747,8.270734969063338e-05,1.6598388128790506e-20,8.270734969063336e-05,8.270734969063336e-05,8.270734969063336e-05,0.1175,0.0,0.1175,0.1175,0.1175,,,,,,2.715950708273643,0.045214349517580535,2.76493474986637,2.707103499851655,2.6758138751029037
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,BruteForce,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,255.0,0.0,255.0,255.0,255.0,3795.8730926383637,0.28037100922348746,3796.142269687074,3795.894278598918,3795.5827296290995,3795.872952898551,0.28038308465228146,3796.14214673913,3795.8941304347827,3795.582581521739,0.03397937537474747,4.010932489829652e-06,0.03397585674187528,0.0339837427549234,0.03397852662744373,10.903333333333334,0.00832291014809883,10.89375,10.9075,10.90875,0.3421933675805728,0.05031772650496735,0.30529503524303436,0.3995110094547272,0.32177405804395676,3.213390833213149,0.08383993817809267,3.1255369997234084,3.222098249825649,3.2925372500903904
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,DoS,800,0,0.205,0.0,0.205,0.205,0.205,0.205,0.0,0.205,0.205,0.205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.205,0.0,0.205,0.205,0.205,0.205,0.0,0.205,0.205,0.205,250.62250000000003,3.4809342861069267e-14,250.6225,250.6225,250.6225,2093.8640146251246,7.556370268688594,2091.983804772899,2087.425275480435,2102.18296362204,2093.5993318179635,7.556130573256647,2091.7204833799733,2087.1598973413065,2101.9176147326107,0.01102907161135444,0.00010671742683338775,0.010944584635629764,0.010993629370864573,0.011149000827568986,10.927083333333334,0.017062996024536654,10.90875,10.93,10.9425,0.6748000184694926,0.011452942794311458,0.6783846318721771,0.6619835197925568,0.6840319037437439,3.0990147084230557,0.16856290381489825,3.2710972501081415,3.091739875089843,2.934207000071183
